Q,A
이사장이 여긴 어쩐 일이야 누구랑 같이 온겨?,예 아는 분이랑
예 아는 분이랑,상가옆에 들린다더니 설마 혼자 몰래 접대하는건 아니지?
상가옆에 들린다더니 설마 혼자 몰래 접대하는건 아니지?,아니거든요
아니거든요,아님 말지 왜 승질을 내고 그래
아님 말지 왜 승질을 내고 그래,안 시켰는데요 
안 시켰는데요 ,남자분이 미리 주문하고 가셨어요 여자친구 분이 좋아하신다고
남자분이 미리 주문하고 가셨어요 여자친구 분이 좋아하신다고,남자친구 어디 갔나본데 오면 인사시켜줄꺼지? 남자친구가 어떤 사람인지 참말로 궁금하구만
남자친구 어디 갔나본데 오면 인사시켜줄꺼지? 남자친구가 어떤 사람인지 참말로 궁금하구만,아니 어디가 이사장 초밥 죄 남겨놓고
아니 어디가 이사장 초밥 죄 남겨놓고,갑자기 급한일이 생겨가지고
갑자기 급한일이 생겨가지고,아이고 뭐가 급하다고 그려 남자친구 올때까지 기다려야지 
아이고 뭐가 급하다고 그려 남자친구 올때까지 기다려야지 ,아이고 밖에서 보면 된다구요
아이고 밖에서 보면 된다구요,조금만 기다리면 올것인데 뭘 그려
조금만 기다리면 올것인데 뭘 그려,나가서 보면 돼요
나가서 보면 돼요,에헤이 참말로
에헤이 참말로,밥먹다 말고 어디가냐?
밥먹다 말고 어디가냐?,오메 이게 누구여? 
오메 이게 누구여? ,시킨건 다 먹고 가야지 앉아
시킨건 다 먹고 가야지 앉아,뭐여 그라믄 이사장 남친이 조총무였어? 
혹시 중고물나라 잇걸?,상속녀?
상속녀?,안녕하세요.
안녕하세요.,물건은 가져오셨죠?
물건은 가져오셨죠?,그럼요.
야 이거 뭐야 야 우산 니가 사,집이 코앞인데 뭐하러 사
집이 코앞인데 뭐하러 사,너 이 비를 맞고가자고?
너 이 비를 맞고가자고?,아니
아니,야 이걸 쓰고가자고 야 아유 증말 
야 이걸 쓰고가자고 야 아유 증말 ,아유 추워 가 그냥
사정이 생겨 어쩔수 없이 입양보내지만 상태는 최상이에요.,좋아요. 살게요. 120만원 부르셨죠?
좋아요. 살게요. 120만원 부르셨죠?,어머? 원래 가방을 이렇게 막 험하게 드세요?
어머? 원래 가방을 이렇게 막 험하게 드세요?,네?
네?,아니 자기얼굴은 잡티하나없이 곱게 관리하신분이 가방은 이게 뭐에요? 여기저기 긁히고 닳고.
아니 자기얼굴은 잡티하나없이 곱게 관리하신분이 가방은 이게 뭐에요? 여기저기 긁히고 닳고.,들고 다니다보면 어쩔수 없죠.
들고 다니다보면 어쩔수 없죠.,내가 이 에코백 공짜로 드릴게요. 버스나 지하철 사람많은데 가실땐 여기에다가 넣어도 넣어도.
내가 이 에코백 공짜로 드릴게요. 버스나 지하철 사람많은데 가실땐 여기에다가 넣어도 넣어도.,뭐라고요?
어 사장님 왜 그쪽으로 가세요?,이쪽으로 가야 빠르잖아
이쪽으로 가야 빠르잖아,파출소 뒷편이잖아요 이쪽 큰길로 가야 빠른데
파출소 뒷편이잖아요 이쪽 큰길로 가야 빠른데,뭔 소리야 저기 골목길이 지름길인데
뭔 소리야 저기 골목길이 지름길인데,거긴 길도 좁고 어두워서 헷갈려요 여기로 가요
거긴 길도 좁고 어두워서 헷갈려요 여기로 가요,헷갈리다니 나 소름끼치게 길눈 밝은 거 몰라? 오죽하면 별명이 인간 네비겠어?
헷갈리다니 나 소름끼치게 길눈 밝은 거 몰라? 오죽하면 별명이 인간 네비겠어?,별명이 인간 네비였어? 난 처음 듣는데
별명이 인간 네비였어? 난 처음 듣는데,됐고 난 이쪽으로 갈거니까 영자씨는 그쪽으로 가던지 말던지 마음대로 해 다들 어느 쪽으로 붙을 거야?
됐고 난 이쪽으로 갈거니까 영자씨는 그쪽으로 가던지 말던지 마음대로 해 다들 어느 쪽으로 붙을 거야?,돌다리도 두들겨보고 건너라고 전 아는 길로 갈래요
돌다리도 두들겨보고 건너라고 전 아는 길로 갈래요,저도 겨울바람에 뼈마디가 시려서
저도 겨울바람에 뼈마디가 시려서,그래 누가 먼저 도착하는지 보면 되겠네 다들 나랑 같이 안 간거 소름 끼치게 후회하게 될걸
그래 누가 먼저 도착하는지 보면 되겠네 다들 나랑 같이 안 간거 소름 끼치게 후회하게 될걸,저기 사장님
저기 사장님,냅둬 인간 네비래잖아 저인간 내비둬
실례지만 뭐 하나 여쭤봐도 될까요?,뭔데요?
뭔데요?,이집 뒷편으로 음식점이 하나 있잖습니까?
이집 뒷편으로 음식점이 하나 있잖습니까?,예
예,제가 거길 좀 빨리 가야돼서 그러는데 댁에 들어가서 저 담을 좀 넘을순 없을까요?
죄송해요 괜찮으세요? ,괜찮아요 신경쓰지마세요 제가 바빠서 그럼
괜찮아요 신경쓰지마세요 제가 바빠서 그럼,저기요 저기요
아 작은 사장님은 어떻게 거래처에서 출발한 저보다 더 늦으시냐규요,어디서 헤매고 계신거 아니에요? 아 배고파 죽겠네
어디서 헤매고 계신거 아니에요? 아 배고파 죽겠네,우리랑 같이 오자니까 사장님 똥고집도 참
우리랑 같이 오자니까 사장님 똥고집도 참,영애씨 영애씨 먹는 철분제 사장님 좀 드려 우리 철딱서니 없는 이승준 어른이님 철 좀 드시게
영애씨 영애씨 먹는 철분제 사장님 좀 드려 우리 철딱서니 없는 이승준 어른이님 철 좀 드시게,먼저 식사들 하고 계세요 제가 전화 좀 해보고 올게요
먼저 식사들 하고 계세요 제가 전화 좀 해보고 올게요,먹어요? 먹어?
먹어요? 먹어?,먹어먹어먹어
어 사장님 어디서 뭐하다 이제 오시는 거예요,내가 늦은게 아니라 소름끼치게 너무 빨리 도착해서 동네 한바퀴 뛰다 온거다 뭐 왜
내가 늦은게 아니라 소름끼치게 너무 빨리 도착해서 동네 한바퀴 뛰다 온거다 뭐 왜,지금 누가 일찍 오고 말고가 뭐가 문제에요 유치하게 왜 이러세요 오늘? 
지금 누가 일찍 오고 말고가 뭐가 문제에요 유치하게 왜 이러세요 오늘? ,뭐 유치?
뭐 유치?,하루종일 혼자서 똥고집이나 피우고 직원들 보기 창피하지도 않으세요?
하루종일 혼자서 똥고집이나 피우고 직원들 보기 창피하지도 않으세요?,뭐야 지금 그말은 내가 창피하다 그소리야?
뭐야 지금 그말은 내가 창피하다 그소리야?,아니 그게 아니라요
아니 그게 아니라요,그래 알았어 창피한 사람은 빠져줄게 그러니까 잘나고 똑똑한 영자씨가 직원들 데리고 잘해봐 어디
그래 알았어 창피한 사람은 빠져줄게 그러니까 잘나고 똑똑한 영자씨가 직원들 데리고 잘해봐 어디,사장님!
와 줘서 고마워.,축하해~
축하해~,"어, 이따 봐~"
"어, 이따 봐~",덩어리!
덩어리!,어?
어?,"야~ 정말, 니가 결혼을 하긴 하는구나."
"야~ 정말, 니가 결혼을 하긴 하는구나.","술 드셨어요? 에이, 주례하실 분이 술 드시면 어떡해요."
"술 드셨어요? 에이, 주례하실 분이 술 드시면 어떡해요.",걱정 하덜덜 말어. 덜덜 떨릴까 봐 딱 한 잔 했어.
걱정 하덜덜 말어. 덜덜 떨릴까 봐 딱 한 잔 했어.,설마 주례사에 그런 썰렁한 아재 개그 치실 건 아니죠?
설마 주례사에 그런 썰렁한 아재 개그 치실 건 아니죠?,"걱정하지 말고 구슬치기 할 준비하라 그래. 나의 주옥같은 주례사를 듣고 이 옥구슬같은 눈물을 또르르르 흘릴 거니까. 아, 근데 우리 덩어리 베프 도라이 변지연은 왜 안 보여?"
"걱정하지 말고 구슬치기 할 준비하라 그래. 나의 주옥같은 주례사를 듣고 이 옥구슬같은 눈물을 또르르르 흘릴 거니까. 아, 근데 우리 덩어리 베프 도라이 변지연은 왜 안 보여?",회사에서 하와이로 연수 간다고 못 온대요.
회사에서 하와이로 연수 간다고 못 온대요.,그게 무슨 베프야!
그게 무슨 베프야!,여기 계셨군요?
여기 계셨군요?,"아, 예. 그럼 이따 봐, 덩. 덩, 덩, 덩더쿵, 더덩, 더덩."
"아, 예. 그럼 이따 봐, 덩. 덩, 덩, 덩더쿵, 더덩, 더덩.","아우, 야, 꿀벌이 배고픈가 보다."
"아우, 야, 꿀벌이 배고픈가 보다.",기저귀 가방 어딨어? 그 안에 유축기로 짜논 젖병 있는데.
기저귀 가방 어딨어? 그 안에 유축기로 짜논 젖병 있는데.,니들이 챙긴 거 아니야?
니들이 챙긴 거 아니야?,"아, 집에 놔두고 왔나 보네."
"아, 집에 놔두고 왔나 보네.","아유, 야! 아, 여기 사람들 막 들어오는데 얘가 미쳤나 봐. 아이고, 아이, 저, 저."
"아유, 야! 아, 여기 사람들 막 들어오는데 얘가 미쳤나 봐. 아이고, 아이, 저, 저.",이 년아!
이 년아!,지원아!
지원아!,"지원이 왔구나, 어?"
"지원이 왔구나, 어?",어머니~
어머니~,그래~
그래~,여전하시네요~
여전하시네요~,"아유, 이게 얼마만이야, 그래?"
"아유, 이게 얼마만이야, 그래?","여보, 여보, 여보."
"여보, 여보, 여보.","어, 아버지!"
"어, 아버지!","저, 근데 어른들 오셨어."
"저, 근데 어른들 오셨어.","어, 그래, 그래. 어서 얘기해."
"어, 그래, 그래. 어서 얘기해.","니 년이 결혼식을 하기는 하는구나? 어우, 근데 꼬라지가 이게 뭐야?"
"니 년이 결혼식을 하기는 하는구나? 어우, 근데 꼬라지가 이게 뭐야?","니 년 꼬라지는! 야, 어떻게 왔어. 하와이 갔다며!"
"니 년 꼬라지는! 야, 어떻게 왔어. 하와이 갔다며!","하와이가 대수냐? 일정 다 제끼고 왔지, 이 년아. 행복하게 잘 살아, 이 년아. 나처럼 두 번 하지 말고. 근데 두 번째가 첫 번째보다 좀 더 좋긴 한데."
"하와이가 대수냐? 일정 다 제끼고 왔지, 이 년아. 행복하게 잘 살아, 이 년아. 나처럼 두 번 하지 말고. 근데 두 번째가 첫 번째보다 좀 더 좋긴 한데.","야, 이 년아! 그게 지금 오늘 결혼할 신부한테 할 소리냐? 어휴, 이 년아."
근데 두 분은 어떻게 아는 사이세요?,"아, 제 대학 동아리 선배입니다."
"아, 제 대학 동아리 선배입니다.","스키부였는데요. 뭐 겨울에 스키타러 한 두 번 갔다온거 빼고는 뭐 그냥 내내 술만 퍼 마셨죠. 내가 그때 너 술 많이 사줬는데, 기억나지?"
"스키부였는데요. 뭐 겨울에 스키타러 한 두 번 갔다온거 빼고는 뭐 그냥 내내 술만 퍼 마셨죠. 내가 그때 너 술 많이 사줬는데, 기억나지?","그럼요, 다 기억합니다."
"그럼요, 다 기억합니다.","근데, 너 진짜 많이 이뻐졌다. 학교때는 무지 뚱뚱했었잖아."
"근데, 너 진짜 많이 이뻐졌다. 학교때는 무지 뚱뚱했었잖아.","에? 아, 살이 좀 많이 빠졌습니다."
"에? 아, 살이 좀 많이 빠졌습니다.",나 너 사진 하나 찍어도 되냐? 아 애들 좀 보여주려고. 다들 깜짝 놀랄걸?
나 너 사진 하나 찍어도 되냐? 아 애들 좀 보여주려고. 다들 깜짝 놀랄걸?,"아니요, 하지 마세요, 저 싫은, 싫은."
"아니요, 하지 마세요, 저 싫은, 싫은.","야, 잘 나왔네, 사진."
"야, 잘 나왔네, 사진.",저 잠깐 화장실 좀 다녀오겠습니다.
"사실, 수현이가 소개팅 시켜준다고 그럴 때, 이런 미인이 나오실 줄은 몰랐어요.",그게 무슨 말씀이세요?
그게 무슨 말씀이세요?,"수현이 쟤가 저 짝사랑 했었거든요. 그래서 타지도 못하면서 그냥 저 따라 스키동아리도 같이 든거고. 소개팅 핑계로 제 얼굴 한 번 보려나 싶어서 반신반의하면서 나왔는데, 이런 미인분을 데리고 나온거 보니까 이제야 주제파악을 했나보네."
"수현이 쟤가 저 짝사랑 했었거든요. 그래서 타지도 못하면서 그냥 저 따라 스키동아리도 같이 든거고. 소개팅 핑계로 제 얼굴 한 번 보려나 싶어서 반신반의하면서 나왔는데, 이런 미인분을 데리고 나온거 보니까 이제야 주제파악을 했나보네.","뭐하시는 거에요, 지금?"
"뭐하시는 거에요, 지금?",단톡방에 수현이 사진 좀 보내려구요.
단톡방에 수현이 사진 좀 보내려구요.,하지 마세요. 수현씨가 싫댔잖아요.
하지 마세요. 수현씨가 싫댔잖아요.,아 괜찮아요 수민씨. 쟤 상관안해요.
아 괜찮아요 수민씨. 쟤 상관안해요.,"하지 말라면 하지 마세요, 이 새끼야."
"하지 말라면 하지 마세요, 이 새끼야.","야, 너나 주제파악해, 이 새끼야. 너도 니 사진찍어서 단톡방에서 껌 씹듯 씹어줘?"
"야, 너나 주제파악해, 이 새끼야. 너도 니 사진찍어서 단톡방에서 껌 씹듯 씹어줘?","아, 너 뭐야? 하지마, 하지마. 야 내놔, 내놔. 아 내노라고."
"아, 너 뭐야? 하지마, 하지마. 야 내놔, 내놔. 아 내노라고.","야, 너 수현씨 사진 당장 지워라. 안 그럼 이거 확 뿌셔버린다?"
"야, 너 수현씨 사진 당장 지워라. 안 그럼 이거 확 뿌셔버린다?","비켜라. 좀 비키라고, 좀."
오늘은 정말 죄송하게 됐습니다. 저런놈인지 모르고.,그러게 왜 저딴 자식을 짝사랑했어요?
그러게 왜 저딴 자식을 짝사랑했어요?,그냥 어릴때 잠깐. 지난일이라 잊어버리고 있었는데. 암튼 오늘 정말 죄송하게 됐습니다.
그냥 어릴때 잠깐. 지난일이라 잊어버리고 있었는데. 암튼 오늘 정말 죄송하게 됐습니다.,아닌데. 그쪽이 사과할 일 아닌데. 자길 아껴주는 마음에 감사할 줄 모르는 그 자식이 나쁜새끼지. 그쪽이 잘못한 거 없잖아요.
아닌데. 그쪽이 사과할 일 아닌데. 자길 아껴주는 마음에 감사할 줄 모르는 그 자식이 나쁜새끼지. 그쪽이 잘못한 거 없잖아요.,걸크러시 쩌십니다. 저 앞으로 언니라고 불러도 됩니까?
걸크러시 쩌십니다. 저 앞으로 언니라고 불러도 됩니까?,내가 아무한테나 호형호제를 허락하진 않는데? 콜.
내가 아무한테나 호형호제를 허락하진 않는데? 콜.,"감사합니다, 언니."
"감사합니다, 언니.",앞으론 저딴 새끼말고 좋은 새끼 만나요. 알았지?
앞으론 저딴 새끼말고 좋은 새끼 만나요. 알았지?,"네, 걱정하지 마십시오. 저 실은 제가 따로 좋아하는 분이 있는데요. 그."
"네, 걱정하지 마십시오. 저 실은 제가 따로 좋아하는 분이 있는데요. 그.","어, 잠깐만."
"어, 잠깐만.",나 할 일 있어서 먼저 가봐야하는데.
나 할 일 있어서 먼저 가봐야하는데.,"아, 네. 그러십시오. 내일 뵙겠습니다, 언니."
"아, 네. 그러십시오. 내일 뵙겠습니다, 언니.",안녕.
"저, 죄송해요. 혼자 편하게 가고 싶어서 기차도 안 타셨는데 제가 민폐 끼치게 돼서.","됐습니다. 뭐, 정확히 말해서 민폐끼친 건 원장이죠. 칠칠맞게 노트북을 두고 와서."
"됐습니다. 뭐, 정확히 말해서 민폐끼친 건 원장이죠. 칠칠맞게 노트북을 두고 와서.",그래도 죄송해서. 아무튼 쥐죽은 듯 가겠습니다.
그래도 죄송해서. 아무튼 쥐죽은 듯 가겠습니다.,"아, 그건 그렇고. 왜 사실대로 말 안했습니까?"
